Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt,Speed,hDOP
2021,11,28,12,46,8,11,18.803804,47.168171,126.1,29.05,89
2021,11,28,12,46,8,11,18.803810,47.168198,126.1,29.05,89
2021,11,28,12,46,8,11,18.803814,47.168221,126.2,29.05,89
2021,11,28,12,46,8,11,18.803816,47.168247,126.2,29.05,89
2021,11,28,12,46,8,11,18.803822,47.168274,126.3,29.05,89
2021,11,28,12,46,8,11,18.803825,47.168301,126.4,29.05,89
2021,11,28,12,46,9,11,18.803829,47.168327,126.4,29.05,89
2021,11,28,12,46,9,11,18.803833,47.168354,126.5,29.05,89
2021,11,28,12,46,9,11,18.803839,47.168381,126.5,29.05,89
2021,11,28,12,46,9,11,18.803843,47.168404,126.5,29.05,89
2021,11,28,12,46,9,11,18.803844,47.168430,126.6,29.05,89
2021,11,28,12,46,9,11,18.803850,47.168457,126.6,29.05,89
2021,11,28,12,46,9,11,18.803854,47.168484,126.7,29.05,89
2021,11,28,12,46,9,11,18.803858,47.168510,126.7,29.05,89
2021,11,28,12,46,9,11,18.803862,47.168537,126.8,29.05,89
2021,11,28,12,46,9,11,18.803867,47.168560,126.8,29.05,89
2021,11,28,12,46,10,11,18.803869,47.168587,126.9,29.05,89
2021,11,28,12,46,10,11,18.803875,47.168613,126.9,29.05,89
2021,11,28,12,46,10,11,18.803879,47.168640,127.0,29.05,89
2021,11,28,12,46,10,11,18.803883,47.168667,127.0,29.05,89
2021,11,28,12,46,10,11,18.803886,47.168694,127.1,29.05,89
2021,11,28,12,46,10,11,18.803890,47.168720,127.1,29.05,89
2021,11,28,12,46,10,11,18.803894,47.168747,127.1,29.05,89
2021,11,28,12,46,10,11,18.803900,47.168770,127.2,29.05,89
2021,11,28,12,46,10,11,18.803904,47.168797,127.2,29.05,89
2021,11,28,12,46,10,11,18.803909,47.168823,127.3,29.05,89
2021,11,28,12,46,11,11,18.803913,47.168850,127.3,29.05,89
2021,11,28,12,46,11,11,18.803919,47.168877,127.4,29.05,89
2021,11,28,12,46,11,11,18.803921,47.168903,127.4,29.05,89
2021,11,28,12,46,11,11,18.803926,47.168930,127.4,29.05,89
2021,11,28,12,46,11,11,18.803932,47.168957,127.5,29.05,89
2021,11,28,12,46,11,11,18.803936,47.168980,127.5,29.05,89
2021,11,28,12,46,11,11,18.803942,47.169006,127.6,29.05,89
2021,11,28,12,46,11,11,18.803946,47.169033,127.6,29.05,89
2021,11,28,12,46,11,11,18.803949,47.169060,127.7,29.05,89
2021,11,28,12,46,11,11,18.803955,47.169086,127.7,29.05,89
2021,11,28,12,46,12,11,18.803961,47.169109,127.7,29.05,89
2021,11,28,12,46,12,11,18.803965,47.169136,127.8,29.05,89
2021,11,28,12,46,12,11,18.803970,47.169163,127.8,29.05,89
2021,11,28,12,46,12,11,18.803974,47.169189,127.9,29.05,89
2021,11,28,12,46,12,11,18.803980,47.169216,127.9,29.05,89
2021,11,28,12,46,12,11,18.803986,47.169239,127.9,29.05,89
2021,11,28,12,46,12,11,18.803989,47.169266,127.9,29.05,89
2021,11,28,12,46,12,11,18.803995,47.169292,128.0,29.05,89
2021,11,28,12,46,12,11,18.804001,47.169319,128.0,29.05,89
2021,11,28,12,46,12,11,18.804005,47.169346,128.0,29.05,89
2021,11,28,12,46,13,11,18.804010,47.169373,128.1,29.05,89
2021,11,28,12,46,13,11,18.804014,47.169395,128.1,29.05,89
2021,11,28,12,46,13,11,18.804020,47.169422,128.1,29.05,89
2021,11,28,12,46,13,11,18.804026,47.169449,128.2,29.05,89
2021,11,28,12,46,13,11,18.804029,47.169476,128.2,29.05,89
2021,11,28,12,46,13,11,18.804035,47.169502,128.2,29.05,89
2021,11,28,12,46,13,11,18.804041,47.169525,128.3,29.05,89
2021,11,28,12,46,13,11,18.804045,47.169552,128.3,29.05,89
2021,11,28,12,46,13,11,18.804050,47.169579,128.3,29.05,89
2021,11,28,12,46,13,11,18.804054,47.169605,128.4,29.05,89
2021,11,28,12,46,14,11,18.804060,47.169632,128.4,29.05,89
2021,11,28,12,46,14,11,18.804066,47.169655,128.4,29.05,89
2021,11,28,12,46,14,11,18.804071,47.169682,128.5,29.05,89
2021,11,28,12,46,14,11,18.804077,47.169708,128.5,29.05,89
2021,11,28,12,46,14,11,18.804081,47.169735,128.6,29.05,89
2021,11,28,12,46,14,11,18.804087,47.169762,128.6,29.05,89
2021,11,28,12,46,14,11,18.804092,47.169788,128.7,29.05,89
2021,11,28,12,46,14,11,18.804096,47.169811,128.7,29.05,89
2021,11,28,12,46,14,11,18.804102,47.169838,128.8,29.05,89
2021,11,28,12,46,14,11,18.804108,47.169865,128.8,29.05,89
2021,11,28,12,46,15,11,18.804113,47.169891,128.8,29.05,89
2021,11,28,12,46,15,11,18.804113,47.169891,128.8,29.16,89
2021,11,28,12,46,15,11,18.804119,47.169914,128.9,29.16,89
2021,11,28,12,46,15,11,18.804123,47.169941,128.9,29.16,89
2021,11,28,12,46,15,11,18.804129,47.169968,128.9,29.16,89
2021,11,28,12,46,15,11,18.804134,47.169994,128.9,29.16,89
2021,11,28,12,46,15,11,18.804140,47.170021,128.9,29.16,89
2021,11,28,12,46,15,11,18.804146,47.170044,129.0,29.16,89
2021,11,28,12,46,15,11,18.804150,47.170071,129.0,29.16,89
2021,11,28,12,46,15,11,18.804155,47.170097,129.0,29.16,89
2021,11,28,12,46,15,11,18.804161,47.170124,129.0,29.16,89
2021,11,28,12,46,16,11,18.804167,47.170147,129.0,29.16,89
2021,11,28,12,46,16,11,18.804173,47.170174,129.0,29.16,89
2021,11,28,12,46,16,11,18.804176,47.170200,129.1,29.16,89
2021,11,28,12,46,16,11,18.804184,47.170227,129.1,29.16,89
2021,11,28,12,46,16,11,18.804188,47.170250,129.1,29.16,89
2021,11,28,12,46,16,11,18.804193,47.170277,129.2,29.16,89
2021,11,28,12,46,16,11,18.804199,47.170303,129.2,29.16,89
2021,11,28,12,46,16,11,18.804205,47.170330,129.2,29.16,89
2021,11,28,12,46,16,11,18.804211,47.170357,129.2,29.16,89
2021,11,28,12,46,16,11,18.804214,47.170383,129.2,29.16,89
2021,11,28,12,46,17,11,18.804220,47.170410,129.2,29.16,89
2021,11,28,12,46,17,11,18.804226,47.170433,129.3,29.16,89
2021,11,28,12,46,17,11,18.804232,47.170460,129.3,29.16,89
2021,11,28,12,46,17,11,18.804237,47.170486,129.3,29.16,89
2021,11,28,12,46,17,11,18.804243,47.170513,129.3,29.16,89
2021,11,28,12,46,17,11,18.804249,47.170540,129.3,29.16,89
2021,11,28,12,46,17,11,18.804255,47.170563,129.4,29.16,89
2021,11,28,12,46,17,11,18.804260,47.170589,129.4,29.16,89
2021,11,28,12,46,17,11,18.804264,47.170616,129.4,29.16,89
2021,11,28,12,46,17,11,18.804272,47.170639,129.4,29.16,89
2021,11,28,12,46,18,11,18.804277,47.170666,129.4,29.16,89
2021,11,28,12,46,18,11,18.804283,47.170692,129.4,29.16,89
2021,11,28,12,46,18,11,18.804289,47.170719,129.5,29.16,89
2021,11,28,12,46,18,11,18.804295,47.170742,129.5,29.16,89
2021,11,28,12,46,18,11,18.804300,47.170769,129.5,29.16,89
2021,11,28,12,46,18,11,18.804306,47.170795,129.5,29.16,89
2021,11,28,12,46,18,11,18.804312,47.170822,129.5,29.16,89
2021,11,28,12,46,18,11,18.804317,47.170849,129.5,29.16,89
2021,11,28,12,46,18,11,18.804323,47.170872,129.5,29.16,89
2021,11,28,12,46,18,11,18.804331,47.170898,129.5,29.16,89
2021,11,28,12,46,19,11,18.804335,47.170925,129.6,29.16,89
2021,11,28,12,46,19,11,18.804342,47.170952,129.6,29.16,89
2021,11,28,12,46,19,11,18.804348,47.170979,129.6,29.16,89
2021,11,28,12,46,19,11,18.804354,47.171001,129.5,29.16,89
2021,11,28,12,46,19,11,18.804359,47.171028,129.6,29.16,89
2021,11,28,12,46,19,11,18.804365,47.171055,129.6,29.16,89
2021,11,28,12,46,19,11,18.804371,47.171082,129.6,29.16,89
2021,11,28,12,46,19,11,18.804379,47.171108,129.6,29.16,89
2021,11,28,12,46,19,11,18.804384,47.171131,129.6,29.16,89
2021,11,28,12,46,19,11,18.804390,47.171158,129.6,29.16,89
2021,11,28,12,46,20,11,18.804396,47.171185,129.6,29.16,89
2021,11,28,12,46,20,11,18.804401,47.171211,129.7,29.16,89
2021,11,28,12,46,20,11,18.804409,47.171234,129.7,29.16,89
2021,11,28,12,46,20,11,18.804413,47.171261,129.7,29.16,89
2021,11,28,12,46,20,11,18.804420,47.171288,129.7,29.16,89
2021,11,28,12,46,20,11,18.804426,47.171314,129.7,29.16,89
2021,11,28,12,46,20,11,18.804432,47.171341,129.7,29.16,89
2021,11,28,12,46,20,11,18.804438,47.171364,129.7,29.16,89
2021,11,28,12,46,20,11,18.804445,47.171391,129.7,29.16,89
2021,11,28,12,46,20,11,18.804449,47.171417,129.7,29.16,89
2021,11,28,12,46,21,11,18.804457,47.171444,129.7,29.16,89
2021,11,28,12,46,21,11,18.804462,47.171467,129.7,29.16,89
2021,11,28,12,46,21,11,18.804470,47.171494,129.8,29.16,89
2021,11,28,12,46,21,11,18.804476,47.171520,129.8,29.16,89
2021,11,28,12,46,21,11,18.804482,47.171543,129.8,29.16,89
2021,11,28,12,46,21,11,18.804489,47.171570,129.8,29.16,89
2021,11,28,12,46,21,11,18.804495,47.171597,129.8,29.16,89
2021,11,28,12,46,21,11,18.804501,47.171623,129.8,29.16,89
2021,11,28,12,46,21,11,18.804506,47.171650,129.8,29.16,89
2021,11,28,12,46,21,11,18.804514,47.171673,129.8,29.16,89
2021,11,28,12,46,22,11,18.804520,47.171700,129.8,29.16,89
2021,11,28,12,46,22,11,18.804527,47.171726,129.8,29.16,89
2021,11,28,12,46,22,11,18.804531,47.171749,129.9,29.16,89
2021,11,28,12,46,22,11,18.804539,47.171776,129.9,29.16,89
2021,11,28,12,46,22,11,18.804544,47.171799,129.9,29.16,89
2021,11,28,12,46,22,11,18.804552,47.171825,129.9,29.16,89
2021,11,28,12,46,22,11,18.804556,47.171848,129.9,29.16,89
2021,11,28,12,46,22,11,18.804564,47.171875,129.9,29.16,89
2021,11,28,12,46,22,11,18.804569,47.171902,129.9,29.16,89
2021,11,28,12,46,22,11,18.804577,47.171925,129.9,29.16,89
2021,11,28,12,46,23,11,18.804583,47.171951,130.0,29.16,89
2021,11,28,12,46,23,11,18.804588,47.171974,129.9,29.16,89
2021,11,28,12,46,23,11,18.804596,47.172001,129.9,29.16,89
2021,11,28,12,46,23,11,18.804602,47.172024,129.9,29.16,89
2021,11,28,12,46,23,11,18.804607,47.172047,129.9,29.16,89
2021,11,28,12,46,23,11,18.804615,47.172073,129.9,29.16,89
2021,11,28,12,46,23,11,18.804623,47.172100,129.9,29.16,89
2021,11,28,12,46,23,11,18.804626,47.172123,129.9,29.16,89
2021,11,28,12,46,23,11,18.804634,47.172146,129.9,29.16,89
2021,11,28,12,46,23,11,18.804640,47.172173,129.9,29.16,89
2021,11,28,12,46,24,11,18.804647,47.172195,129.9,29.16,89
2021,11,28,12,46,24,11,18.804653,47.172218,129.9,29.16,89
2021,11,28,12,46,24,11,18.804659,47.172245,130.0,29.16,89
2021,11,28,12,46,24,11,18.804665,47.172268,130.0,29.16,89
2021,11,28,12,46,24,11,18.804672,47.172295,130.0,29.16,89
2021,11,28,12,46,24,11,18.804678,47.172318,130.0,29.16,89
2021,11,28,12,46,24,11,18.804686,47.172340,130.0,29.16,89
2021,11,28,12,46,24,11,18.804691,47.172363,130.0,29.16,89
2021,11,28,12,46,24,11,18.804699,47.172390,130.0,29.16,89
2021,11,28,12,46,24,11,18.804705,47.172413,130.1,29.16,89
2021,11,28,12,46,25,11,18.804712,47.172440,130.1,29.16,89
2021,11,28,12,46,25,11,18.804716,47.172462,130.1,29.16,89
2021,11,28,12,46,25,11,18.804724,47.172485,130.1,29.16,89
2021,11,28,12,46,25,11,18.804729,47.172508,130.1,29.16,89
2021,11,28,12,46,25,11,18.804737,47.172535,130.1,29.16,89
2021,11,28,12,46,25,11,18.804741,47.172558,130.1,29.16,89
2021,11,28,12,46,25,11,18.804749,47.172581,130.1,29.16,89
2021,11,28,12,46,25,11,18.804754,47.172604,130.1,29.16,89
2021,11,28,12,46,25,11,18.804762,47.172626,130.1,29.16,89
2021,11,28,12,46,25,11,18.804768,47.172653,130.1,29.16,89
2021,11,28,12,46,26,11,18.804775,47.172676,130.2,29.16,89
2021,11,28,12,46,26,11,18.804779,47.172699,130.2,29.16,89
2021,11,28,12,46,26,11,18.804787,47.172722,130.2,29.16,89
2021,11,28,12,46,26,11,18.804794,47.172749,130.2,29.16,89
2021,11,28,12,46,26,11,18.804800,47.172771,130.2,29.16,89
2021,11,28,12,46,26,11,18.804806,47.172794,130.3,29.16,89
2021,11,28,12,46,26,11,18.804813,47.172817,130.3,29.16,89
2021,11,28,12,46,26,11,18.804819,47.172840,130.3,29.16,89
2021,11,28,12,46,26,11,18.804825,47.172867,130.3,29.16,89
2021,11,28,12,46,26,11,18.804832,47.172890,130.3,29.16,89
2021,11,28,12,46,27,11,18.804838,47.172913,130.3,29.16,89
2021,11,28,12,46,27,11,18.804846,47.172935,130.3,29.16,89
2021,11,28,12,46,27,11,18.804852,47.172958,130.4,29.16,89
2021,11,28,12,46,27,11,18.804859,47.172981,130.4,29.16,89
2021,11,28,12,46,27,11,18.804865,47.173004,130.4,29.16,89
2021,11,28,12,46,27,11,18.804873,47.173027,130.4,29.16,89
2021,11,28,12,46,27,11,18.804878,47.173050,130.4,29.16,89
2021,11,28,12,46,27,11,18.804886,47.173077,130.5,29.16,89
2021,11,28,12,46,27,11,18.804890,47.173100,130.5,29.16,89
2021,11,28,12,46,27,11,18.804899,47.173122,130.5,29.16,89
2021,11,28,12,46,28,11,18.804905,47.173145,130.5,29.16,89
2021,11,28,12,46,28,11,18.804911,47.173168,130.6,29.16,89
2021,11,28,12,46,28,11,18.804916,47.173191,130.6,29.16,89
2021,11,28,12,46,28,11,18.804924,47.173214,130.6,29.16,89
2021,11,28,12,46,28,11,18.804932,47.173237,130.6,29.16,89
2021,11,28,12,46,28,11,18.804939,47.173264,130.6,29.16,89
2021,11,28,12,46,28,11,18.804945,47.173286,130.7,29.16,89
2021,11,28,12,46,28,11,18.804951,47.173309,130.7,29.16,89
2021,11,28,12,46,28,11,18.804958,47.173332,130.7,29.16,89
2021,11,28,12,46,28,11,18.804966,47.173355,130.6,29.16,89
2021,11,28,12,46,29,11,18.804972,47.173378,130.6,29.16,89
2021,11,28,12,46,29,11,18.804979,47.173401,130.7,29.16,89
2021,11,28,12,46,29,11,18.804987,47.173424,130.7,29.16,89
2021,11,28,12,46,29,11,18.804993,47.173447,130.7,29.16,89
2021,11,28,12,46,29,11,18.805000,47.173473,130.7,29.16,89
2021,11,28,12,46,29,11,18.805008,47.173496,130.7,29.16,89
2021,11,28,12,46,29,11,18.805016,47.173519,130.7,29.16,89
2021,11,28,12,46,29,11,18.805021,47.173542,130.7,29.16,89
2021,11,28,12,46,29,11,18.805029,47.173565,130.7,29.16,89
2021,11,28,12,46,29,11,18.805037,47.173588,130.7,29.16,89
2021,11,28,12,46,30,11,18.805044,47.173611,130.7,29.16,89
2021,11,28,12,46,30,11,18.805050,47.173634,130.7,29.16,89
2021,11,28,12,46,30,11,18.805058,47.173656,130.7,29.16,89
2021,11,28,12,46,30,11,18.805065,47.173683,130.8,29.16,89
2021,11,28,12,46,30,11,18.805071,47.173706,130.8,29.16,89
2021,11,28,12,46,30,11,18.805080,47.173729,130.8,29.16,89
2021,11,28,12,46,30,11,18.805086,47.173752,130.8,29.16,89
2021,11,28,12,46,30,11,18.805094,47.173775,130.8,29.16,89
2021,11,28,12,46,30,11,18.805101,47.173798,130.8,29.16,89
2021,11,28,12,46,30,11,18.805109,47.173820,130.8,29.16,89
2021,11,28,12,46,31,11,18.805117,47.173843,130.8,29.16,89
2021,11,28,12,46,31,11,18.805122,47.173870,130.8,29.16,89
2021,11,28,12,46,31,11,18.805132,47.173893,130.8,29.16,89
2021,11,28,12,46,31,11,18.805138,47.173916,130.9,29.16,89
2021,11,28,12,46,31,11,18.805147,47.173939,130.9,29.16,89
2021,11,28,12,46,31,11,18.805153,47.173962,130.9,29.16,89
2021,11,28,12,46,31,11,18.805161,47.173985,130.9,29.16,89
2021,11,28,12,46,31,11,18.805168,47.174007,130.9,29.16,89
2021,11,28,12,46,31,11,18.805176,47.174030,130.9,29.16,89
2021,11,28,12,46,31,11,18.805183,47.174053,130.9,29.16,89
2021,11,28,12,46,32,11,18.805191,47.174080,130.9,29.16,89
2021,11,28,12,46,32,11,18.805199,47.174103,131.0,29.16,89
2021,11,28,12,46,32,11,18.805206,47.174126,131.0,29.16,89
2021,11,28,12,46,32,11,18.805214,47.174149,131.0,29.16,89
2021,11,28,12,46,32,11,18.805222,47.174171,131.0,29.16,89
2021,11,28,12,46,32,11,18.805229,47.174194,131.0,29.16,89
2021,11,28,12,46,32,11,18.805237,47.174217,131.0,29.16,89
2021,11,28,12,46,32,11,18.805243,47.174240,131.0,29.16,89
2021,11,28,12,46,32,11,18.805252,47.174263,131.0,29.16,89
2021,11,28,12,46,32,11,18.805258,47.174286,131.0,29.16,89
2021,11,28,12,46,33,11,18.805267,47.174309,131.0,29.16,89
2021,11,28,12,46,33,11,18.805273,47.174332,131.1,29.16,89
2021,11,28,12,46,33,11,18.805283,47.174358,131.1,29.16,89
2021,11,28,12,46,33,11,18.805288,47.174381,131.1,29.16,89
2021,11,28,12,46,33,11,18.805296,47.174400,131.1,29.16,89
2021,11,28,12,46,33,11,18.805304,47.174423,131.1,29.16,89
2021,11,28,12,46,33,11,18.805311,47.174450,131.1,29.16,89
2021,11,28,12,46,33,11,18.805321,47.174473,131.1,29.16,89
2021,11,28,12,46,33,11,18.805326,47.174496,131.1,29.16,89
2021,11,28,12,46,33,11,18.805334,47.174519,131.1,29.16,89
2021,11,28,12,46,34,11,18.805344,47.174541,131.1,29.16,89
2021,11,28,12,46,34,11,18.805349,47.174564,131.1,29.16,89
2021,11,28,12,46,34,11,18.805359,47.174587,131.1,29.16,89
2021,11,28,12,46,34,11,18.805367,47.174610,131.1,29.16,89
2021,11,28,12,46,34,11,18.805374,47.174637,131.1,29.16,89
2021,11,28,12,46,34,11,18.805382,47.174660,131.1,29.16,89
2021,11,28,12,46,34,11,18.805389,47.174683,131.1,29.16,89
2021,11,28,12,46,34,11,18.805397,47.174706,131.1,29.16,89
2021,11,28,12,46,34,11,18.805405,47.174728,131.1,29.16,89
2021,11,28,12,46,34,11,18.805412,47.174751,131.1,29.16,89
2021,11,28,12,46,35,11,18.805420,47.174774,131.1,29.16,89
2021,11,28,12,46,35,11,18.805428,47.174797,131.1,29.16,89
2021,11,28,12,46,35,11,18.805437,47.174820,131.1,29.16,89
2021,11,28,12,46,35,11,18.805443,47.174843,131.1,29.16,89
2021,11,28,12,46,35,11,18.805452,47.174866,131.1,29.16,89
2021,11,28,12,46,35,11,18.805460,47.174889,131.1,29.16,89
2021,11,28,12,46,35,11,18.805468,47.174911,131.1,29.16,89
2021,11,28,12,46,35,11,18.805477,47.174938,131.1,29.16,89
2021,11,28,12,46,35,11,18.805483,47.174961,131.1,29.16,89
2021,11,28,12,46,35,11,18.805492,47.174984,131.1,29.16,89
2021,11,28,12,46,36,11,18.805500,47.175007,131.1,29.16,89
2021,11,28,12,46,36,11,18.805508,47.175030,131.1,29.16,89
2021,11,28,12,46,36,11,18.805517,47.175053,131.1,29.16,89
2021,11,28,12,46,36,11,18.805523,47.175076,131.1,29.16,89
2021,11,28,12,46,36,11,18.805532,47.175098,131.1,29.16,89
2021,11,28,12,46,36,11,18.805540,47.175125,131.1,29.16,89
2021,11,28,12,46,36,11,18.805548,47.175148,131.1,29.16,89
2021,11,28,12,46,36,11,18.805557,47.175171,131.1,29.16,89
2021,11,28,12,46,36,11,18.805565,47.175190,131.1,29.16,89
2021,11,28,12,46,36,11,18.805573,47.175217,131.1,29.16,89
2021,11,28,12,46,37,11,18.805582,47.175240,131.1,29.16,89
2021,11,28,12,46,37,11,18.805590,47.175262,131.1,29.16,89
2021,11,28,12,46,37,11,18.805597,47.175285,131.0,29.16,89
2021,11,28,12,46,37,11,18.805605,47.175308,131.0,29.16,89
2021,11,28,12,46,37,11,18.805613,47.175331,131.0,29.16,89
2021,11,28,12,46,37,11,18.805622,47.175354,131.0,29.16,89
2021,11,28,12,46,37,11,18.805630,47.175377,131.0,29.16,89
2021,11,28,12,46,37,11,18.805637,47.175400,131.0,29.16,89
2021,11,28,12,46,37,11,18.805647,47.175426,131.0,29.16,89
2021,11,28,12,46,37,11,18.805655,47.175449,131.0,29.16,89
2021,11,28,12,46,38,11,18.805664,47.175472,131.0,29.16,89
2021,11,28,12,46,38,11,18.805672,47.175495,131.0,29.16,89
2021,11,28,12,46,38,11,18.805679,47.175518,131.0,29.16,89
2021,11,28,12,46,38,11,18.805689,47.175541,131.1,29.16,89
2021,11,28,12,46,38,11,18.805698,47.175564,131.1,29.16,89
2021,11,28,12,46,38,11,18.805706,47.175587,131.0,29.16,89
2021,11,28,12,46,38,11,18.805716,47.175610,131.0,29.16,89
2021,11,28,12,46,38,11,18.805723,47.175632,131.0,29.16,89
2021,11,28,12,46,38,11,18.805731,47.175655,131.0,29.16,89
2021,11,28,12,46,38,11,18.805740,47.175678,131.0,29.16,89
2021,11,28,12,46,39,11,18.805748,47.175701,131.0,29.16,89
2021,11,28,12,46,39,11,18.805758,47.175724,131.0,29.16,89
2021,11,28,12,46,39,11,18.805765,47.175747,131.0,29.16,89
2021,11,28,12,46,39,11,18.805773,47.175770,131.0,29.16,89
2021,11,28,12,46,39,11,18.805782,47.175797,131.0,29.16,89
2021,11,28,12,46,39,11,18.805790,47.175819,131.0,29.16,89
2021,11,28,12,46,39,11,18.805798,47.175842,131.0,29.16,89
2021,11,28,12,46,39,11,18.805807,47.175865,131.0,29.16,89
2021,11,28,12,46,39,11,18.805815,47.175888,130.9,29.16,89
2021,11,28,12,46,39,11,18.805824,47.175911,130.9,29.16,89
2021,11,28,12,46,40,11,18.805832,47.175934,130.9,29.16,89
2021,11,28,12,46,40,11,18.805840,47.175957,130.9,29.16,89
2021,11,28,12,46,40,11,18.805849,47.175980,130.9,29.16,89
2021,11,28,12,46,40,11,18.805859,47.176003,130.9,29.16,89
2021,11,28,12,46,40,11,18.805866,47.176025,130.8,29.16,89
2021,11,28,12,46,40,11,18.805876,47.176048,130.8,29.16,89
2021,11,28,12,46,40,11,18.805883,47.176071,130.8,29.16,89
2021,11,28,12,46,40,11,18.805893,47.176094,130.8,29.16,89
2021,11,28,12,46,40,11,18.805902,47.176117,130.8,29.16,89
2021,11,28,12,46,40,11,18.805910,47.176140,130.8,29.16,89
2021,11,28,12,46,41,11,18.805918,47.176163,130.7,29.16,89
2021,11,28,12,46,41,11,18.805929,47.176186,130.7,29.16,89
2021,11,28,12,46,41,11,18.805937,47.176208,130.7,29.16,89
2021,11,28,12,46,41,11,18.805944,47.176235,130.7,29.16,89
2021,11,28,12,46,41,11,18.805956,47.176254,130.7,29.16,89
2021,11,28,12,46,41,11,18.805964,47.176277,130.7,29.16,89
2021,11,28,12,46,41,11,18.805973,47.176300,130.7,29.16,89
2021,11,28,12,46,41,11,18.805983,47.176327,130.7,29.16,89
2021,11,28,12,46,41,11,18.805990,47.176350,130.7,29.16,89
2021,11,28,12,46,41,11,18.806000,47.176369,130.7,29.16,89
2021,11,28,12,46,42,11,18.806007,47.176392,130.7,29.16,89
2021,11,28,12,46,42,11,18.806017,47.176418,130.6,29.16,89
2021,11,28,12,46,42,11,18.806026,47.176441,130.7,29.16,89
2021,11,28,12,46,42,11,18.806034,47.176460,130.7,29.16,89
2021,11,28,12,46,42,11,18.806046,47.176483,130.7,29.16,89
2021,11,28,12,46,42,11,18.806053,47.176510,130.6,29.16,89
2021,11,28,12,46,42,11,18.806061,47.176533,130.6,29.16,89
2021,11,28,12,46,42,11,18.806072,47.176552,130.6,29.16,89
2021,11,28,12,46,42,11,18.806080,47.176579,130.6,29.16,89
2021,11,28,12,46,42,11,18.806089,47.176601,130.6,29.16,89
2021,11,28,12,46,43,11,18.806099,47.176624,130.6,29.16,89
2021,11,28,12,46,43,11,18.806108,47.176643,130.6,29.16,89
2021,11,28,12,46,43,11,18.806116,47.176670,130.6,29.16,89
2021,11,28,12,46,43,11,18.806128,47.176693,130.6,29.16,89
2021,11,28,12,46,43,11,18.806135,47.176712,130.5,29.16,89
2021,11,28,12,46,43,11,18.806145,47.176735,130.5,29.16,89
2021,11,28,12,46,43,11,18.806154,47.176762,130.5,29.16,89
2021,11,28,12,46,43,11,18.806164,47.176781,130.5,29.16,89
2021,11,28,12,46,43,11,18.806171,47.176804,130.5,29.16,89
2021,11,28,12,46,43,11,18.806181,47.176826,130.5,29.16,89
2021,11,28,12,46,44,11,18.806192,47.176853,130.4,29.16,89
2021,11,28,12,46,44,11,18.806200,47.176872,130.4,29.16,89
2021,11,28,12,46,44,11,18.806210,47.176895,130.4,29.16,89
2021,11,28,12,46,44,11,18.806221,47.176922,130.4,29.16,89
2021,11,28,12,46,44,11,18.806229,47.176941,130.4,29.16,89
2021,11,28,12,46,44,11,18.806238,47.176964,130.3,29.16,89
2021,11,28,12,46,44,11,18.806248,47.176987,130.3,29.16,89
2021,11,28,12,46,44,11,18.806259,47.177013,130.3,29.16,89
2021,11,28,12,46,44,11,18.806267,47.177032,130.3,29.16,89
2021,11,28,12,46,44,11,18.806276,47.177055,130.3,29.16,89
2021,11,28,12,46,45,11,18.806286,47.177078,130.3,29.16,89
2021,11,28,12,46,45,11,18.806295,47.177101,130.3,29.16,89
2021,11,28,12,46,45,11,18.806305,47.177124,130.3,29.16,89
2021,11,28,12,46,45,11,18.806314,47.177147,130.2,29.16,89
2021,11,28,12,46,45,11,18.806324,47.177170,130.2,29.16,89
2021,11,28,12,46,45,11,18.806334,47.177193,130.2,29.16,89
2021,11,28,12,46,45,11,18.806343,47.177216,130.2,29.16,89
2021,11,28,12,46,45,11,18.806351,47.177238,130.2,29.16,89
2021,11,28,12,46,45,11,18.806362,47.177265,130.2,29.16,89
2021,11,28,12,46,45,11,18.806372,47.177284,130.2,29.16,89
2021,11,28,12,46,46,11,18.806379,47.177307,130.1,29.16,89
2021,11,28,12,46,46,11,18.806391,47.177330,130.1,29.16,89
2021,11,28,12,46,46,11,18.806400,47.177353,130.1,29.16,89
2021,11,28,12,46,46,11,18.806408,47.177376,130.1,29.16,89
2021,11,28,12,46,46,11,18.806417,47.177399,130.1,29.16,89
2021,11,28,12,46,46,11,18.806429,47.177422,130.1,29.16,89
2021,11,28,12,46,46,11,18.806437,47.177444,130.1,29.16,89
2021,11,28,12,46,46,11,18.806446,47.177467,130.0,29.16,89
2021,11,28,12,46,46,11,18.806458,47.177490,130.0,29.16,89
2021,11,28,12,46,46,11,18.806465,47.177513,130.0,29.16,89
2021,11,28,12,46,47,11,18.806475,47.177536,130.0,29.16,89
2021,11,28,12,46,47,11,18.806484,47.177559,130.0,29.16,89
2021,11,28,12,46,47,11,18.806494,47.177582,130.0,29.16,89
2021,11,28,12,46,47,11,18.806503,47.177605,129.9,29.16,89
2021,11,28,12,46,47,11,18.806513,47.177628,129.9,29.16,89
2021,11,28,12,46,47,11,18.806522,47.177650,129.9,29.16,89
2021,11,28,12,46,47,11,18.806532,47.177673,129.9,29.16,89
2021,11,28,12,46,47,11,18.806541,47.177696,129.9,29.16,89
2021,11,28,12,46,47,11,18.806551,47.177719,129.8,29.16,89
2021,11,28,12,46,47,11,18.806561,47.177742,129.8,29.16,89
2021,11,28,12,46,48,11,18.806570,47.177765,129.7,29.16,89
