Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt,Speed,hDOP
2021,11,28,12,16,11,9,18.959023,47.385612,111.8,18.41,104
2021,11,28,12,16,11,9,18.959005,47.385601,111.8,18.41,104
2021,11,28,12,16,11,9,18.958988,47.385590,111.7,18.41,104
2021,11,28,12,16,11,9,18.958971,47.385578,111.7,18.41,104
2021,11,28,12,16,12,9,18.958956,47.385563,111.7,18.41,104
2021,11,28,12,16,12,9,18.958941,47.385551,111.6,18.41,104
2021,11,28,12,16,12,9,18.958925,47.385540,111.6,18.41,104
2021,11,28,12,16,12,9,18.958908,47.385525,111.6,18.41,104
2021,11,28,12,16,12,9,18.958893,47.385513,111.5,18.41,104
2021,11,28,12,16,12,9,18.958878,47.385498,111.5,18.41,104
2021,11,28,12,16,12,9,18.958862,47.385487,111.5,18.41,104
2021,11,28,12,16,12,9,18.958847,47.385475,111.5,18.41,104
2021,11,28,12,16,12,9,18.958832,47.385460,111.5,18.41,104
2021,11,28,12,16,12,9,18.958815,47.385448,111.4,18.41,104
2021,11,28,12,16,13,9,18.958799,47.385433,111.4,18.41,104
2021,11,28,12,16,13,9,18.958784,47.385422,111.4,18.41,104
2021,11,28,12,16,13,9,18.958771,47.385406,111.4,18.41,104
2021,11,28,12,16,13,9,18.958755,47.385395,111.3,18.41,104
2021,11,28,12,16,13,9,18.958742,47.385380,111.3,18.41,104
2021,11,28,12,16,13,9,18.958727,47.385368,111.3,18.41,104
2021,11,28,12,16,13,9,18.958712,47.385353,111.3,18.41,104
2021,11,28,12,16,13,9,18.958696,47.385342,111.2,18.41,104
2021,11,28,12,16,13,9,18.958681,47.385326,111.2,18.41,104
2021,11,28,12,16,13,9,18.958666,47.385315,111.2,18.41,104
2021,11,28,12,16,14,9,18.958652,47.385300,111.1,18.41,104
2021,11,28,12,16,14,9,18.958639,47.385288,111.1,18.41,104
2021,11,28,12,16,14,9,18.958624,47.385273,111.1,18.41,104
2021,11,28,12,16,14,9,18.958609,47.385258,111.1,18.41,104
2021,11,28,12,16,14,9,18.958593,47.385246,111.0,18.41,104
2021,11,28,12,16,14,9,18.958580,47.385231,111.0,18.41,104
2021,11,28,12,16,14,9,18.958565,47.385216,111.0,18.41,104
2021,11,28,12,16,14,9,18.958551,47.385204,111.0,18.41,104
2021,11,28,12,16,14,9,18.958538,47.385189,110.9,18.41,104
2021,11,28,12,16,14,9,18.958523,47.385174,110.9,18.41,104
2021,11,28,12,16,15,9,18.958509,47.385162,110.9,18.41,104
2021,11,28,12,16,15,9,18.958496,47.385147,110.9,18.41,104
2021,11,28,12,16,15,9,18.958483,47.385132,110.9,18.41,104
2021,11,28,12,16,15,9,18.958469,47.385117,110.9,18.41,104
2021,11,28,12,16,15,9,18.958456,47.385105,110.9,18.41,104
2021,11,28,12,16,15,9,18.958445,47.385090,110.8,18.41,104
2021,11,28,12,16,15,9,18.958431,47.385078,110.8,18.41,104
2021,11,28,12,16,15,9,18.958418,47.385063,110.8,18.41,104
2021,11,28,12,16,15,9,18.958406,47.385048,110.8,18.41,104
2021,11,28,12,16,15,9,18.958393,47.385033,110.8,18.41,104
2021,11,28,12,16,16,9,18.958382,47.385017,110.7,18.41,104
2021,11,28,12,16,16,9,18.958368,47.385006,110.7,18.41,104
2021,11,28,12,16,16,9,18.958357,47.384991,110.7,18.41,104
2021,11,28,12,16,16,9,18.958345,47.384975,110.7,18.41,104
2021,11,28,12,16,16,9,18.958332,47.384960,110.7,18.41,104
2021,11,28,12,16,16,9,18.958321,47.384945,110.6,18.41,104
2021,11,28,12,16,16,9,18.958309,47.384933,110.6,18.41,104
2021,11,28,12,16,16,9,18.958296,47.384918,110.6,18.41,104
2021,11,28,12,16,16,9,18.958282,47.384903,110.5,18.41,104
2021,11,28,12,16,16,9,18.958271,47.384888,110.5,18.41,104
2021,11,28,12,16,17,9,18.958260,47.384872,110.5,18.41,104
2021,11,28,12,16,17,9,18.958248,47.384857,110.5,18.41,104
2021,11,28,12,16,17,9,18.958237,47.384842,110.4,18.41,104
2021,11,28,12,16,17,9,18.958225,47.384830,110.4,18.41,104
2021,11,28,12,16,17,9,18.958214,47.384815,110.4,18.41,104
