Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt1,Alt2,hAcc,vAcc,speed,speedAcc,PDOP
2021,10,17,15,31,59,9,204074050,477497250,153745.89,115460.92,4197,6327,23798.99,723,186
2021,10,17,15,31,59,9,204073440,477497120,153730.89,115445.92,4218,6336,23772.99,719,186
2021,10,17,15,31,59,9,204072830,477497020,153601.89,115316.92,4237,6347,23683.99,713,186
2021,10,17,15,31,59,9,204072240,477496900,153583.89,115297.92,4254,6356,23480.99,705,186
2021,10,17,15,32,0,9,204071630,477496770,153510.89,115224.92,4274,6365,23530.99,713,186
2021,10,17,15,32,0,10,204071040,477496640,153556.89,115271.92,4251,6315,23413.99,655,159
2021,10,17,15,32,0,10,204070450,477496540,153551.89,115266.92,4247,6282,23270.99,650,159
2021,10,17,15,32,0,10,204069860,477496420,153522.89,115236.92,4250,6253,23157.99,661,159
2021,10,17,15,32,0,10,204069260,477496320,153391.89,115106.92,4252,6225,23083.99,657,159
2021,10,17,15,32,1,10,204068660,477496190,153269.89,114983.92,4249,6196,23168.99,637,159
2021,10,17,15,32,1,10,204068080,477496060,153163.89,114877.92,4247,6169,22983.99,623,159
2021,10,17,15,32,1,10,204067490,477495970,153281.89,114995.92,4235,6125,22933.99,618,159
2021,10,17,15,32,1,10,204066910,477495840,153224.89,114938.92,4235,6099,22836.99,617,159
2021,10,17,15,32,1,10,204066320,477495710,153077.89,114791.92,4236,6076,22728.99,613,159
2021,10,17,15,32,2,10,204065740,477495620,153055.89,114769.92,4247,6055,22768.99,644,159
2021,10,17,15,32,2,10,204065150,477495490,152968.89,114682.92,4257,6035,22880.99,660,159
2021,10,17,15,32,2,10,204064560,477495360,152873.89,114587.92,4260,6009,22698.99,704,159
2021,10,17,15,32,2,10,204063980,477495260,152849.89,114563.92,4270,5994,22831.99,738,159
2021,10,17,15,32,2,10,204063410,477495140,152820.89,114534.92,4277,5981,22731.99,748,159
2021,10,17,15,32,3,10,204062850,477495040,152848.89,114561.92,4283,5971,22502.99,739,159
2021,10,17,15,32,3,10,204062290,477494940,152838.89,114552.92,4294,5964,22306.99,749,159
2021,10,17,15,32,3,10,204061680,477494820,152821.89,114535.92,4308,5958,22545.99,758,159
2021,10,17,15,32,3,10,204061100,477494690,152741.89,114454.92,4321,5952,22650.99,752,159
2021,10,17,15,32,3,10,204060540,477494560,152666.89,114379.92,4338,5944,22393.99,748,159
2021,10,17,15,32,4,10,204059950,477494460,152791.89,114504.92,4357,5935,22479.99,743,159
2021,10,17,15,32,4,10,204059410,477494370,152866.89,114580.92,4373,5927,22182.99,741,159
2021,10,17,15,32,4,10,204058850,477494240,153063.89,114777.92,4380,5911,22010.99,690,159
2021,10,17,15,32,4,10,204058300,477494140,153082.89,114795.92,4388,5899,21901.99,676,159
2021,10,17,15,32,4,10,204057710,477494020,153018.89,114732.92,4396,5890,21989.99,676,159
2021,10,17,15,32,5,10,204057180,477493920,152969.89,114683.92,4393,5869,21749.99,671,159
2021,10,17,15,32,5,10,204056640,477493790,152929.89,114642.92,4395,5851,21484.99,668,159
2021,10,17,15,32,5,10,204056080,477493700,152865.89,114578.92,4396,5834,21702.99,662,159
2021,10,17,15,32,5,10,204055540,477493570,152906.89,114620.92,4398,5818,21537.99,663,159
2021,10,17,15,32,5,10,204055010,477493470,152851.89,114565.92,4400,5802,21353.99,660,159
2021,10,17,15,32,6,10,204054450,477493380,152925.89,114638.92,4406,5788,21462.99,665,159
2021,10,17,15,32,6,10,204053900,477493250,152798.89,114511.92,4407,5775,21415.99,654,159
2021,10,17,15,32,6,10,204053360,477493150,152720.89,114433.92,4410,5761,21434.99,654,159
2021,10,17,15,32,6,10,204052820,477493020,152611.89,114324.92,4411,5748,21401.99,653,159
2021,10,17,15,32,6,10,204052260,477492930,152603.89,114316.92,4410,5735,21571.99,645,159
2021,10,17,15,32,7,10,204051710,477492800,152532.89,114245.92,4413,5726,21545.99,685,159
2021,10,17,15,32,7,10,204051150,477492670,152493.89,114205.92,4413,5718,21519.99,693,159
2021,10,17,15,32,7,10,204050620,477492580,152399.89,114112.92,4411,5710,21357.99,683,159
2021,10,17,15,32,7,10,204050080,477492450,152388.89,114101.92,4412,5702,21213.99,684,159
2021,10,17,15,32,7,10,204049550,477492350,152460.89,114173.92,4396,5691,21189.99,583,159
2021,10,17,15,32,8,10,204048990,477492260,152433.89,114145.92,4384,5682,21141.99,558,159
2021,10,17,15,32,8,10,204048460,477492160,152539.89,114251.92,4373,5672,21021.99,551,159
2021,10,17,15,32,8,10,204047940,477492030,152501.89,114213.92,4363,5664,20987.99,545,159
2021,10,17,15,32,8,10,204047410,477491940,152557.89,114270.92,4359,5658,20908.99,615,159
2021,10,17,15,32,8,10,204046860,477491840,152535.89,114248.92,4351,5658,21033.99,577,159
2021,10,17,15,32,9,10,204046320,477491710,152520.89,114233.92,4344,5659,21063.99,557,159
2021,10,17,15,32,9,10,204045790,477491620,152573.89,114285.92,4339,5655,20996.99,617,159
2021,10,17,15,32,9,10,204045250,477491490,152633.89,114346.92,4332,5653,21017.99,598,159
2021,10,17,15,32,9,10,204044700,477491390,152548.89,114260.92,4329,5651,21057.99,606,159
2021,10,17,15,32,9,10,204044180,477491300,152552.89,114264.92,4329,5649,20951.99,628,159
2021,10,17,15,32,10,10,204043650,477491170,152545.89,114257.92,4326,5646,20900.99,621,159
2021,10,17,15,32,10,10,204043120,477491070,152540.89,114253.92,4322,5647,20982.99,615,159
2021,10,17,15,32,10,10,204042580,477490980,152604.89,114316.92,4318,5643,20939.99,610,159
2021,10,17,15,32,10,10,204042030,477490850,152655.89,114367.92,4314,5639,21056.99,643,159
2021,10,17,15,32,10,10,204041490,477490750,152561.89,114273.92,4312,5636,21070.99,666,159
2021,10,17,15,32,11,10,204040940,477490620,152482.89,114194.92,4312,5634,21064.99,677,159
2021,10,17,15,32,11,10,204040400,477490530,152522.89,114234.92,4309,5631,20961.99,626,159
2021,10,17,15,32,11,10,204039860,477490400,152466.89,114178.92,4302,5629,20974.99,603,159
2021,10,17,15,32,11,10,204039330,477490300,152551.89,114263.92,4296,5627,20841.99,595,159
2021,10,17,15,32,11,10,204038800,477490210,152674.89,114386.92,4292,5627,20630.99,602,159
2021,10,17,15,32,12,10,204038290,477490110,152748.89,114460.92,4287,5625,20522.99,608,159
2021,10,17,15,32,12,10,204037760,477490020,152779.89,114491.92,4282,5630,20599.99,611,159
2021,10,17,15,32,12,10,204037230,477489920,152821.89,114533.92,4279,5635,20483.99,614,159
2021,10,17,15,32,12,10,204036700,477489820,152812.89,114524.92,4277,5636,20518.99,623,159
2021,10,17,15,32,12,10,204036160,477489730,152819.89,114531.92,4276,5638,20552.99,627,159
2021,10,17,15,32,13,10,204035630,477489630,152756.89,114468.92,4276,5642,20565.99,632,159
2021,10,17,15,32,13,10,204035100,477489500,152819.89,114531.92,4277,5646,20567.99,642,159
2021,10,17,15,32,13,10,204034560,477489410,152769.89,114480.92,4276,5650,20771.99,639,159
2021,10,17,15,32,13,10,204034020,477489280,152799.89,114511.92,4277,5654,21007.99,645,159
2021,10,17,15,32,13,10,204033490,477489180,152810.89,114521.92,4282,5660,20917.99,709,159
2021,10,17,15,32,14,10,204032960,477489060,152900.89,114611.92,4288,5669,20884.99,745,159
2021,10,17,15,32,14,10,204032430,477488960,153048.89,114760.92,4292,5677,20781.99,745,159
2021,10,17,15,32,14,10,204031900,477488830,153137.89,114848.92,4293,5682,20803.99,734,159
2021,10,17,15,32,14,10,204031360,477488740,153051.89,114763.92,4293,5687,20777.99,724,159
2021,10,17,15,32,14,10,204030830,477488640,153210.89,114922.92,4293,5691,20721.99,714,159
2021,10,17,15,32,15,10,204030320,477488510,153279.89,114991.92,4295,5698,20616.99,731,159
2021,10,17,15,32,15,10,204029790,477488420,153339.89,115050.92,4302,5708,20507.99,751,159
2021,10,17,15,32,15,10,204029250,477488320,153373.89,115085.92,4308,5719,20652.99,755,159
2021,10,17,15,32,15,10,204028720,477488190,153400.89,115111.92,4319,5731,20660.99,768,159
2021,10,17,15,32,15,10,204028190,477488100,153377.89,115088.92,4329,5738,20660.99,756,159
2021,10,17,15,32,16,10,204027660,477488000,153403.89,115114.92,4342,5747,20548.99,766,159
2021,10,17,15,32,16,10,204027140,477487900,153371.89,115082.92,4352,5757,20534.99,772,159
2021,10,17,15,32,16,10,204026590,477487780,153471.89,115182.92,4362,5770,20588.99,770,159
2021,10,17,15,32,16,10,204026060,477487680,153564.89,115275.92,4371,5777,20623.99,748,159
2021,10,17,15,32,16,10,204025550,477487550,153612.89,115323.92,4377,5783,20490.99,738,159
2021,10,17,15,32,17,10,204025060,477487460,153616.89,115327.92,4385,5790,20169.99,744,159
2021,10,17,15,32,17,10,204024530,477487360,153884.89,115595.92,4401,5805,20229.99,769,159
2021,10,17,15,32,17,10,204024020,477487230,154128.89,115839.92,4423,5821,20303.99,800,159
2021,10,17,15,32,17,10,204023500,477487140,154220.89,115931.92,4447,5838,20414.99,817,159
2021,10,17,15,32,17,10,204022990,477487040,154341.89,116052.92,4468,5855,20292.99,806,158
2021,10,17,15,32,18,10,204022460,477486910,154304.89,116015.92,4491,5874,20391.99,791,158
2021,10,17,15,32,18,10,204021940,477486820,154278.89,115989.92,4516,5893,20377.99,791,158
2021,10,17,15,32,18,10,204021420,477486690,154332.89,116043.92,4546,5905,20463.99,782,158
2021,10,17,15,32,18,10,204020860,477486590,154291.89,116001.92,4573,5918,20698.99,775,158
2021,10,17,15,32,18,10,204020320,477486500,154274.89,115985.92,4601,5931,20732.99,777,158
2021,10,17,15,32,19,10,204019790,477486400,154246.89,115956.92,4623,5941,20639.99,768,158
2021,10,17,15,32,19,10,204019250,477486270,154240.89,115951.92,4641,5949,20642.99,754,158
2021,10,17,15,32,19,10,204018750,477486180,154355.89,116065.92,4658,5955,20411.99,747,158
2021,10,17,15,32,19,10,204018220,477486080,154351.89,116061.92,4671,5962,20477.99,738,158
2021,10,17,15,32,19,10,204017700,477485950,154388.89,116099.92,4685,5967,20575.99,734,158
2021,10,17,15,32,20,10,204017170,477485820,154422.89,116132.92,4697,5971,20630.99,731,158
2021,10,17,15,32,20,10,204016640,477485730,154397.89,116107.92,4708,5977,20635.99,725,158
2021,10,17,15,32,20,10,204016130,477485630,154541.89,116251.92,4703,5972,20396.99,726,158
2021,10,17,15,32,20,10,204015620,477485540,154622.89,116332.92,4713,5977,20304.99,725,158
2021,10,17,15,32,20,10,204015100,477485440,154705.89,116416.92,4722,5981,20273.99,725,158
2021,10,17,15,32,21,10,204014560,477485340,154635.89,116345.92,4728,5985,20521.99,714,158
2021,10,17,15,32,21,10,204014020,477485220,154444.89,116154.92,4732,5986,20615.99,707,158
2021,10,17,15,32,21,10,204013500,477485120,154455.89,116165.92,4741,5990,20504.99,711,158
2021,10,17,15,32,21,10,204012990,477485020,154681.89,116391.92,4745,5993,20371.99,698,158
2021,10,17,15,32,21,10,204012460,477484900,154636.89,116346.92,4752,5996,20298.99,706,158
2021,10,17,15,32,22,10,204011940,477484800,154735.89,116445.92,4759,5999,20414.99,710,158
2021,10,17,15,32,22,10,204011410,477484670,154722.89,116432.92,4753,5992,20368.99,712,158
2021,10,17,15,32,22,10,204010900,477484580,154753.89,116462.92,4748,5988,20248.99,698,158
2021,10,17,15,32,22,10,204010380,477484480,154767.89,116477.92,4744,5985,20144.99,695,158
2021,10,17,15,32,22,10,204009860,477484380,154616.89,116325.92,4737,5983,20115.99,632,158
2021,10,17,15,32,23,10,204009340,477484260,154744.89,116454.92,4737,5984,20133.99,627,158
2021,10,17,15,32,23,10,204008820,477484160,154825.89,116535.92,4729,5978,20234.99,628,158
2021,10,17,15,32,23,10,204008300,477484060,154799.89,116509.92,4720,5970,20114.99,615,158
2021,10,17,15,32,23,10,204007790,477483940,154729.89,116438.92,4711,5964,20024.99,607,158
2021,10,17,15,32,23,10,204007260,477483840,154736.89,116446.92,4700,5958,20206.99,604,158
2021,10,17,15,32,24,10,204006740,477483710,154725.89,116435.92,4689,5953,20380.99,598,158
2021,10,17,15,32,24,10,204006210,477483620,154756.89,116466.92,4678,5949,20366.99,599,158
2021,10,17,15,32,24,10,204005680,477483520,154708.89,116418.92,4668,5944,20424.99,604,158
2021,10,17,15,32,24,10,204005170,477483420,154851.89,116560.92,4662,5940,20450.99,615,158
2021,10,17,15,32,24,10,204004640,477483330,154806.89,116515.92,4647,5932,20369.99,564,158
2021,10,17,15,32,25,10,204004110,477483200,154995.89,116704.92,4632,5926,20549.99,543,158
2021,10,17,15,32,25,10,204003580,477483100,155010.89,116719.92,4616,5918,20566.99,528,158
2021,10,17,15,32,25,10,204003070,477482980,155031.89,116740.92,4603,5915,20556.99,532,158
2021,10,17,15,32,25,10,204002540,477482880,155029.89,116738.92,4589,5908,20478.99,520,158
2021,10,17,15,32,25,10,204002030,477482780,155170.89,116879.92,4577,5903,20435.99,523,158
2021,10,17,15,32,26,10,204001520,477482690,155317.89,117026.92,4566,5899,20304.99,533,158
2021,10,17,15,32,26,10,204000990,477482560,155350.89,117059.92,4557,5892,20249.99,534,158
2021,10,17,15,32,26,10,204000460,477482460,155421.89,117130.92,4546,5882,20229.99,527,158
2021,10,17,15,32,26,10,203999950,477482370,155406.89,117115.92,4536,5874,20044.99,526,158
2021,10,17,15,32,26,10,203999420,477482270,155306.89,117015.92,4527,5870,20022.99,528,158
2021,10,17,15,32,27,10,203998900,477482140,155393.89,117102.92,4519,5868,20016.99,529,158
2021,10,17,15,32,27,10,203998380,477482050,155352.89,117061.92,4512,5866,20049.99,532,158
2021,10,17,15,32,27,10,203997860,477481950,155440.89,117149.92,4504,5861,20189.99,532,158
2021,10,17,15,32,27,10,203997330,477481820,155546.89,117254.92,4496,5854,20323.99,533,158
2021,10,17,15,32,27,10,203996820,477481730,155518.89,117227.92,4493,5848,20337.99,582,158
2021,10,17,15,32,28,10,203996290,477481600,155450.89,117159.92,4486,5847,20405.99,547,158
2021,10,17,15,32,28,10,203995760,477481500,155435.89,117144.92,4480,5851,20297.99,538,158
2021,10,17,15,32,28,10,203995250,477481410,155425.89,117134.92,4474,5856,20387.99,535,158
2021,10,17,15,32,28,10,203994720,477481280,155371.89,117080.92,4471,5854,20263.99,584,158
2021,10,17,15,32,28,10,203994210,477481180,155284.89,116992.92,4470,5854,20073.99,606,158
2021,10,17,15,32,29,10,203993700,477481090,155218.89,116927.92,4471,5854,20101.99,619,158
2021,10,17,15,32,29,10,203993180,477480990,155166.89,116874.92,4471,5854,20219.99,625,158
2021,10,17,15,32,29,10,203992660,477480860,155122.89,116830.92,4471,5855,20334.99,627,158
2021,10,17,15,32,29,10,203992140,477480770,155148.89,116856.92,4470,5855,20272.99,626,158
2021,10,17,15,32,29,10,203991620,477480670,155099.89,116807.92,4471,5856,20373.99,629,158
2021,10,17,15,32,30,10,203991090,477480540,154829.89,116537.92,4475,5860,20362.99,644,158
2021,10,17,15,32,30,10,203990580,477480420,154713.89,116421.92,4479,5869,20237.99,649,158
2021,10,17,15,32,30,10,203990030,477480320,154452.89,116161.92,4480,5879,20355.99,638,158
2021,10,17,15,32,30,10,203989470,477480190,154343.89,116051.92,4479,5883,20523.99,635,158
2021,10,17,15,32,30,10,203988960,477480060,154231.89,115939.92,4488,5892,20426.99,694,158
2021,10,17,15,32,31,10,203988450,477479970,154192.89,115900.92,4501,5904,20253.99,741,158
2021,10,17,15,32,31,10,203987940,477479870,154250.89,115957.92,4516,5919,20057.99,759,158
2021,10,17,15,32,31,10,203987420,477479780,154381.89,116089.92,4535,5935,20067.99,775,158
2021,10,17,15,32,31,10,203986900,477479680,154314.89,116022.92,4559,5951,20197.99,785,158
2021,10,17,15,32,31,10,203986350,477479550,154198.89,115906.92,4584,5968,20327.99,795,158
2021,10,17,15,32,32,10,203985840,477479460,154185.89,115893.92,4601,5985,20270.99,784,158
2021,10,17,15,32,32,10,203985330,477479360,154212.89,115920.92,4612,5999,20282.99,767,158
2021,10,17,15,32,32,10,203984800,477479260,154213.89,115921.92,4624,6014,20456.99,763,158
2021,10,17,15,32,32,10,203984270,477479140,154270.89,115977.92,4624,6016,20591.99,752,158
2021,10,17,15,32,32,10,203983740,477479040,154319.89,116026.92,4621,6019,20742.99,685,158
2021,10,17,15,32,33,10,203983200,477478940,154321.89,116029.92,4622,6020,20878.99,675,158
2021,10,17,15,32,33,10,203982660,477478820,154312.89,116019.92,4622,6021,20953.99,669,158
2021,10,17,15,32,33,10,203982110,477478720,154212.89,115920.92,4626,6023,20934.99,704,158
2021,10,17,15,32,33,10,203981580,477478590,154128.89,115835.92,4632,6025,20911.99,734,158
2021,10,17,15,32,33,10,203981020,477478500,154093.89,115801.92,4638,6030,21069.99,735,158
2021,10,17,15,32,34,10,203980500,477478370,154119.89,115826.92,4640,6032,20919.99,731,158
2021,10,17,15,32,34,10,203979950,477478270,153985.89,115693.92,4645,6037,20874.99,735,158
2021,10,17,15,32,34,10,203979410,477478140,153953.89,115661.92,4654,6043,21031.99,751,158
2021,10,17,15,32,34,10,203978860,477478050,153895.89,115602.92,4658,6046,21084.99,747,158
2021,10,17,15,32,34,10,203978340,477477950,153794.89,115501.92,4661,6050,20875.99,733,158
2021,10,17,15,32,35,10,203977790,477477860,153615.89,115322.92,4665,6053,20921.99,726,158
2021,10,17,15,32,35,10,203977230,477477730,153458.89,115165.92,4666,6052,21240.99,680,158
2021,10,17,15,32,35,10,203976690,477477630,153416.89,115123.92,4670,6052,21145.99,679,158
2021,10,17,15,32,35,10,203976130,477477540,153412.89,115119.92,4677,6053,21188.99,721,158
2021,10,17,15,32,35,10,203975570,477477410,153478.89,115185.92,4681,6051,21417.99,698,158
2021,10,17,15,32,36,10,203974990,477477280,153404.89,115111.92,4689,6050,21795.99,690,158
2021,10,17,15,32,36,10,203974420,477477150,153229.89,114936.92,4700,6054,21960.99,690,158
2021,10,17,15,32,36,10,203973840,477477060,153292.89,114999.92,4714,6064,22076.99,703,158
2021,10,17,15,32,36,10,203973260,477476930,153350.89,115057.92,4729,6074,22205.99,704,158
2021,10,17,15,32,36,10,203972670,477476770,153366.89,115073.92,4745,6082,22523.99,713,158
2021,10,17,15,32,37,10,203972100,477476640,153668.89,115375.92,4757,6089,22546.99,704,158
2021,10,17,15,32,37,10,203971520,477476540,153663.89,115369.92,4771,6095,22612.99,736,158
2021,10,17,15,32,37,10,203970940,477476420,153774.89,115481.92,4781,6100,22614.99,739,158
2021,10,17,15,32,37,10,203970370,477476320,153749.89,115456.92,4793,6105,22526.99,749,158
2021,10,17,15,32,37,10,203969790,477476190,153753.89,115460.92,4801,6110,22550.99,748,158
2021,10,17,15,32,38,10,203969200,477476060,153795.89,115502.92,4808,6115,22701.99,739,158
2021,10,17,15,32,38,10,203968610,477475970,153698.89,115404.92,4817,6123,22786.99,742,158
2021,10,17,15,32,38,10,203968000,477475840,153478.89,115184.92,4813,6126,22917.99,738,158
2021,10,17,15,32,38,10,203967410,477475710,153360.89,115066.92,4810,6130,22924.99,719,158
2021,10,17,15,32,38,10,203966820,477475620,153424.89,115130.92,4811,6135,22992.99,720,158
2021,10,17,15,32,39,10,203966220,477475490,153539.89,115246.92,4813,6141,23048.99,723,158
2021,10,17,15,32,39,10,203965630,477475360,153587.89,115293.92,4811,6141,23082.99,697,158
2021,10,17,15,32,39,10,203965040,477475230,153677.89,115384.92,4810,6140,23150.99,683,158
2021,10,17,15,32,39,10,203964430,477475140,153793.89,115500.92,4807,6136,23265.99,672,158
2021,10,17,15,32,39,10,203963810,477475010,153712.89,115418.92,4804,6130,23532.99,663,158
2021,10,17,15,32,40,10,203963220,477474880,153734.89,115440.92,4807,6128,23481.99,691,158
2021,10,17,15,32,40,10,203962590,477474750,153614.89,115320.92,4814,6131,23610.99,702,158
2021,10,17,15,32,40,10,203961980,477474620,153756.89,115462.92,4823,6132,23632.99,704,158
2021,10,17,15,32,40,10,203961390,477474530,153895.89,115601.92,4839,6137,23620.99,723,158
2021,10,17,15,32,40,10,203960780,477474400,154015.89,115721.92,4855,6140,23633.99,728,158
2021,10,17,15,32,41,10,203960180,477474270,154043.89,115749.92,4873,6145,23618.99,731,158
2021,10,17,15,32,41,10,203959570,477474140,154190.89,115896.92,4892,6151,23733.99,726,158
2021,10,17,15,32,41,10,203958930,477474020,154252.89,115958.92,4908,6156,24002.99,712,158
2021,10,17,15,32,41,10,203958300,477473860,154194.89,115900.92,4923,6161,24120.99,698,158
2021,10,17,15,32,41,10,203957680,477473760,154241.89,115947.92,4934,6171,24206.99,681,158
2021,10,17,15,32,42,10,203957040,477473630,154157.89,115863.92,4943,6178,24404.99,668,158
2021,10,17,15,32,42,10,203956420,477473500,154162.89,115868.92,4956,6187,24426.99,668,158
2021,10,17,15,32,42,10,203955810,477473380,154242.89,115947.92,4964,6197,24270.99,656,158
2021,10,17,15,32,42,10,203955180,477473280,154167.89,115872.92,4970,6204,24253.99,646,158
